timestamp,open,high,low,close,volume
2025-01-16 17:00:00,222.5935,222.6600,221.0740,222.6599,304
2025-01-16 16:00:00,222.6600,226.9450,219.0100,222.4800,1591966
2025-01-16 15:00:00,221.6300,222.6800,221.6300,222.6700,806307
2025-01-16 14:00:00,220.4000,221.6500,220.2100,221.6300,335022
2025-01-16 13:00:00,220.7400,221.1800,219.9200,220.3200,327521
2025-01-16 12:00:00,220.5100,221.1299,220.4200,220.7800,285829
2025-01-16 11:00:00,219.6400,220.6000,219.0000,220.5200,348979
2025-01-16 10:00:00,217.9800,220.0000,217.3800,219.6500,368095
2025-01-16 09:00:00,220.4600,220.7750,217.9400,218.0500,205435
2025-01-16 08:00:00,220.8400,221.6588,219.0262,220.7102,1891
2025-01-16 07:00:00,220.6300,220.8700,220.2100,220.2200,486
2025-01-16 06:00:00,220.9800,220.9800,220.5400,220.8700,64
2025-01-16 05:00:00,220.9000,220.9900,220.6100,220.6400,537
2025-01-16 04:00:00,220.7300,221.1900,220.3200,220.9900,910
2025-01-15 19:00:00,220.0300,221.0000,220.0300,220.1100,549286
2025-01-15 18:00:00,221.0000,221.0000,219.5000,220.2000,549242
2025-01-15 17:00:00,218.0500,221.5000,218.0500,220.3500,297396
2025-01-15 16:00:00,220.0300,222.4200,218.0000,220.0000,1816276
2025-01-15 15:00:00,219.6800,220.4499,219.6800,219.9900,543899
2025-01-15 14:00:00,219.5700,220.4400,219.5400,219.6500,215511
2025-01-15 13:00:00,218.7000,219.8050,218.6900,219.5761,162881
2025-01-15 12:00:00,218.5918,219.1400,218.3600,218.6800,253760
2025-01-15 11:00:00,219.5800,219.8900,218.0100,218.5300,210058
2025-01-15 10:00:00,221.5500,221.6761,219.4001,219.4001,274026
2025-01-15 09:00:00,220.3300,221.6300,219.0500,221.6000,263329
2025-01-15 08:00:00,218.2055,220.6700,217.6500,220.4400,10011
2025-01-15 07:00:00,218.1200,218.5900,218.1100,218.5900,140
2025-01-15 06:00:00,218.2300,218.3900,218.1100,218.3900,45
2025-01-15 05:00:00,218.5000,218.5000,218.0500,218.4000,27
2025-01-15 04:00:00,218.3300,218.4600,217.7600,218.0300,42
2025-01-14 19:00:00,217.7500,218.2200,217.7500,217.7800,510622
2025-01-14 18:00:00,217.9500,218.2200,217.7500,217.9000,510372
2025-01-14 17:00:00,217.8100,218.0000,217.7500,217.8700,374
2025-01-14 16:00:00,217.7600,218.0000,215.0000,217.8100,1816933
2025-01-14 15:00:00,216.7600,217.9600,216.2800,217.8300,647864
2025-01-14 14:00:00,217.4500,217.6800,216.5800,216.7600,278846
2025-01-14 13:00:00,216.4050,217.6200,216.1600,217.4400,251673
2025-01-14 12:00:00,215.2300,216.4000,215.1000,216.3900,265406
2025-01-14 11:00:00,217.3350,217.3650,215.2300,215.2300,313729
2025-01-14 10:00:00,215.1841,217.4899,214.8100,217.3625,591375
2025-01-14 09:00:00,217.6500,218.7900,214.6100,215.2370,332259
2025-01-14 08:00:00,218.2600,220.4300,217.1000,217.6900,5998
2025-01-14 07:00:00,218.0100,218.2900,217.1300,217.6300,2391
2025-01-14 06:00:00,218.2200,218.4200,218.0100,218.2000,251
2025-01-14 05:00:00,218.1900,218.6000,218.1100,218.2000,194
2025-01-14 04:00:00,218.7600,218.7600,217.7600,218.2000,278
2025-01-13 19:00:00,217.4000,219.0000,217.4000,217.7000,1101577
2025-01-13 18:00:00,217.6600,218.0000,217.4000,218.0000,1095210
2025-01-13 17:00:00,217.6500,217.8600,217.6000,217.6000,285
2025-01-13 16:00:00,217.4000,217.9900,217.4000,217.4000,3572355
2025-01-13 15:00:00,217.0100,217.7900,216.8410,217.4000,658624
2025-01-13 14:00:00,216.7300,217.4200,216.5050,217.0750,256320
2025-01-13 13:00:00,216.7400,217.0800,216.3600,216.7550,158553
2025-01-13 12:00:00,216.1300,216.9028,215.9300,216.7800,168309
2025-01-13 11:00:00,217.2600,217.2600,215.9600,216.0550,255641
2025-01-13 10:00:00,217.9150,219.5900,217.0550,217.1750,451321
2025-01-13 09:00:00,219.2800,219.9000,214.7500,218.0299,381374
2025-01-13 08:00:00,218.4900,220.0000,217.3600,218.4100,1978
2025-01-13 07:00:00,218.4900,218.9900,217.9600,218.6500,3026
2025-01-13 06:00:00,218.2200,218.5000,218.0200,218.1100,223
2025-01-13 05:00:00,217.7000,218.4300,217.7000,218.2000,1259
2025-01-13 04:00:00,219.0200,219.0500,217.6300,217.8300,455
2025-01-10 19:00:00,219.7500,219.9900,219.0400,219.0744,790913
2025-01-10 18:00:00,219.1500,219.9900,219.0300,219.5500,790907
2025-01-10 17:00:00,219.0100,219.7500,219.0100,219.5300,41711
2025-01-10 16:00:00,219.7400,224.0000,217.2200,219.7300,2867902
2025-01-10 15:00:00,220.1300,220.2900,218.5363,219.6600,596186
2025-01-10 14:00:00,220.5500,221.0000,219.8600,220.2050,215862
2025-01-10 13:00:00,218.2000,220.6300,218.1000,220.5700,300736
2025-01-10 12:00:00,218.2100,218.2600,216.8000,218.2600,298979
2025-01-10 11:00:00,218.9100,219.6700,218.1350,218.1350,310947
2025-01-10 10:00:00,220.3600,220.6050,218.5400,218.8125,283030
2025-01-10 09:00:00,221.4000,223.1800,220.2700,220.5550,225530
2025-01-10 08:00:00,223.2180,224.8000,219.8300,221.4000,5494
2025-01-10 07:00:00,223.2600,223.5800,223.0600,223.0700,518
2025-01-10 06:00:00,223.5000,223.5900,223.2200,223.4900,184
2025-01-10 05:00:00,223.5100,223.5900,223.3000,223.4900,648
2025-01-10 04:00:00,223.5300,223.9300,223.1700,223.5000,4087
2025-01-08 19:00:00,223.1800,223.1800,221.0000,223.1800,636242
2025-01-08 18:00:00,223.1800,223.1800,222.5000,223.1800,637348
2025-01-08 17:00:00,223.1500,223.2100,222.5000,222.5000,701
2025-01-08 16:00:00,223.1000,224.5000,221.0000,221.0000,2045403
2025-01-08 15:00:00,222.9900,223.6050,222.8100,223.1100,467243
2025-01-08 14:00:00,222.1900,223.7200,222.1000,222.9400,192157
2025-01-08 13:00:00,221.8100,223.0750,221.8100,222.3703,242860
2025-01-08 12:00:00,222.4000,222.5200,221.1024,221.8500,137236
2025-01-08 11:00:00,221.8400,222.6850,221.2600,222.4100,196115
2025-01-08 10:00:00,222.1519,222.7000,220.8300,221.7500,333182
2025-01-08 09:00:00,223.8400,224.9000,222.1200,222.1500,205331
2025-01-08 08:00:00,224.0000,224.8300,223.0000,223.4300,67860
2025-01-08 07:00:00,224.0000,224.2000,223.2100,223.4600,842
2025-01-08 06:00:00,224.5400,224.5400,223.2100,223.9700,462
2025-01-08 05:00:00,224.4800,224.5400,224.2000,224.5400,60
2025-01-08 04:00:00,224.0100,224.9700,223.9600,224.1100,433
2025-01-07 19:00:00,223.9600,224.4900,223.8000,224.4900,924561
2025-01-07 18:00:00,223.0800,224.4700,223.0800,224.4700,924646
2025-01-07 17:00:00,224.4700,224.4700,223.0800,224.1300,269
2025-01-07 16:00:00,224.0000,225.8000,222.0000,223.9600,2910895
2025-01-07 15:00:00,224.0109,224.1700,222.8300,224.0000,553609
2025-01-07 14:00:00,224.5800,224.7100,223.5800,224.0299,186204
2025-01-07 13:00:00,224.6244,225.3900,224.6244,224.7100,243514
2025-01-07 12:00:00,225.7600,225.9600,224.4600,224.7117,185250
2025-01-07 11:00:00,226.5200,226.6900,225.3500,225.6800,338713
2025-01-07 10:00:00,226.3200,226.5200,224.3692,226.4500,360479
2025-01-07 09:00:00,223.0600,226.7110,223.0000,226.4300,367079
2025-01-07 08:00:00,223.0800,224.0988,221.8800,223.0700,2205
2025-01-07 07:00:00,223.0000,223.0900,222.7400,222.8100,737
2025-01-07 06:00:00,222.9600,223.1100,222.7200,222.8700,334
2025-01-07 05:00:00,222.6100,223.1500,222.5800,222.7000,129
2025-01-07 04:00:00,223.0400,223.8900,222.6500,223.2100,679
2025-01-06 19:00:00,222.6700,223.0000,222.6700,222.7400,544233
2025-01-06 18:00:00,223.0000,223.0000,222.6700,222.8200,543970
2025-01-06 17:00:00,223.1200,223.1200,222.6700,223.0000,176
2025-01-06 16:00:00,222.8000,224.1400,221.0000,223.4000,1796727
2025-01-06 15:00:00,222.4800,222.8990,221.8600,222.7900,507631
2025-01-06 14:00:00,222.6700,222.8900,222.0600,222.4700,213316
2025-01-06 13:00:00,222.8200,223.2000,222.3250,222.6400,190575
2025-01-06 12:00:00,223.7600,224.1400,222.6600,222.8200,215952
2025-01-06 11:00:00,223.7150,223.8600,222.8800,223.8000,263289
2025-01-06 10:00:00,223.1300,224.3500,223.0700,223.7150,363864
2025-01-06 09:00:00,223.2200,223.5000,220.7500,223.1400,363708
2025-01-06 08:00:00,223.7700,224.8000,222.4800,223.3900,5895
2025-01-06 07:00:00,223.8000,224.4000,223.1400,223.2000,8413
2025-01-06 06:00:00,223.0700,224.0600,222.9000,223.9900,1429
2025-01-06 05:00:00,223.3000,223.4800,222.9100,223.2700,1392
2025-01-06 04:00:00,222.6800,224.1500,222.6800,223.3000,1563
2025-01-03 19:00:00,222.6500,222.9800,222.4000,222.9000,415997
2025-01-03 18:00:00,222.8600,222.9800,222.6500,222.6800,415779
2025-01-03 17:00:00,222.8000,222.9900,222.4600,222.9800,444
2025-01-03 16:00:00,222.6200,223.2300,220.9000,222.8000,1828839
2025-01-03 15:00:00,222.3600,222.7800,221.8950,222.6150,422810
2025-01-03 14:00:00,222.0400,222.5000,221.8598,222.4000,196893
2025-01-03 13:00:00,221.4300,222.2400,221.0400,222.0400,194314
2025-01-03 12:00:00,221.8300,222.1450,221.2400,221.5536,252745
2025-01-03 11:00:00,223.4500,223.6400,221.7300,221.7300,259855
2025-01-03 10:00:00,222.3400,223.6600,221.8200,223.4914,263165
2025-01-03 09:00:00,220.8600,223.4900,220.4100,222.2600,260903
2025-01-03 08:00:00,220.2700,221.0000,218.8600,220.8600,1017072
2025-01-03 07:00:00,220.1400,220.2800,219.7100,220.1800,1850
2025-01-03 06:00:00,220.4200,220.4200,219.9400,220.1200,738
2025-01-03 05:00:00,220.3300,220.4500,220.3300,220.4400,600
2025-01-03 04:00:00,219.3600,220.8900,219.3600,220.4400,1149
2025-01-02 19:00:00,219.9400,220.2000,218.5500,219.2000,425792
2025-01-02 18:00:00,220.0400,220.0500,218.7000,218.7000,420814
2025-01-02 17:00:00,220.3000,220.3000,219.5000,220.0100,51556
2025-01-02 16:00:00,220.0400,220.4700,218.0715,220.2900,1450754
2025-01-02 15:00:00,218.7700,220.2400,218.7700,220.0400,520279
2025-01-02 14:00:00,218.2600,219.4390,218.1100,218.7700,215654
2025-01-02 13:00:00,218.3200,218.6400,217.7700,218.2850,185046
2025-01-02 12:00:00,220.2200,220.2200,217.6000,218.3000,255238
2025-01-02 11:00:00,219.5150,220.3700,218.7093,220.1000,231690
2025-01-02 10:00:00,221.5250,221.5800,218.8700,219.6500,251211
2025-01-02 09:00:00,222.0100,222.6000,220.2150,221.5200,240280
2025-01-02 08:00:00,219.8300,225.0550,219.8300,222.0100,9290
2025-01-02 07:00:00,221.4500,222.0000,220.8100,221.5800,2387
2025-01-02 06:00:00,221.1900,221.3900,220.8200,221.3900,437
2025-01-02 05:00:00,221.0000,221.2900,220.7100,221.2300,245
2025-01-02 04:00:00,219.9000,221.0600,219.9000,220.8000,156
2024-12-31 19:00:00,219.8300,220.0000,219.5100,219.9900,537878
2024-12-31 18:00:00,220.0918,220.3000,219.6200,219.6600,538124
2024-12-31 17:00:00,220.0000,220.1827,219.2900,219.5101,63740
2024-12-31 16:00:00,219.9900,220.5000,218.0000,219.8000,1784128
2024-12-31 15:00:00,219.1600,220.0400,219.0200,219.9900,532742
2024-12-31 14:00:00,218.5700,219.1700,218.4400,219.1400,148310
2024-12-31 13:00:00,219.3300,219.3300,218.6000,218.6200,168382
2024-12-31 12:00:00,219.1702,219.4671,218.5900,219.3650,154147
2024-12-31 11:00:00,219.7000,219.7000,219.0000,219.1800,150520
2024-12-31 10:00:00,220.0615,220.2450,218.9500,219.7750,205688
2024-12-31 09:00:00,221.9800,222.0000,219.5150,220.0605,136095
2024-12-31 08:00:00,221.0000,222.0000,216.9933,221.9800,864
2024-12-31 07:00:00,221.0000,221.3000,220.7400,221.0000,214
2024-12-31 06:00:00,220.4100,221.5700,220.4100,221.0000,143
2024-12-31 05:00:00,220.3600,220.3900,220.3600,220.3900,14
2024-12-31 04:00:00,218.3800,220.3400,218.3800,220.3400,44
2024-12-30 19:00:00,220.2500,220.5000,219.8000,220.0700,358813
2024-12-30 18:00:00,219.9900,220.5000,219.8000,219.8000,360324
2024-12-30 17:00:00,220.2500,220.7000,219.8000,219.9900,7901
2024-12-30 16:00:00,220.3000,222.0000,218.0100,220.2500,1203949
2024-12-30 15:00:00,221.1150,221.5942,220.2100,220.3100,457396
2024-12-30 14:00:00,221.2455,221.5000,220.5601,221.1400,201507
2024-12-30 13:00:00,220.7350,221.4449,220.5050,221.2300,142127
2024-12-30 12:00:00,219.9350,220.8400,219.7500,220.7450,154611
2024-12-30 11:00:00,218.8100,220.0600,218.6800,219.9100,185376
2024-12-30 10:00:00,218.3350,218.8990,217.6523,218.7100,232135
2024-12-30 09:00:00,220.4200,221.4099,218.1250,218.1550,219551
2024-12-30 08:00:00,222.9800,224.0000,220.3000,220.5000,2210
2024-12-30 07:00:00,222.8000,222.9900,221.0400,221.0400,2252
2024-12-30 06:00:00,222.9700,223.4000,222.9700,223.0000,601
2024-12-30 05:00:00,222.5400,223.1000,222.3200,222.9800,297
2024-12-30 04:00:00,222.9900,222.9900,221.5600,222.3100,504
2024-12-27 19:00:00,222.7800,222.9900,222.5000,222.5122,393096
2024-12-27 18:00:00,223.0000,223.0000,222.5000,223.0000,392996
2024-12-27 17:00:00,222.7800,223.0000,222.5000,222.7000,146
2024-12-27 16:00:00,222.7700,225.1500,221.3000,222.7800,1311835
2024-12-27 15:00:00,223.4250,223.4250,222.4260,222.9100,376782
2024-12-27 14:00:00,222.6725,223.5100,222.5600,223.4200,124293
2024-12-27 13:00:00,221.8500,222.8000,221.6120,222.6815,117906
2024-12-27 12:00:00,221.7500,222.2900,221.4054,221.7700,172614
2024-12-27 11:00:00,222.0400,222.7200,221.4500,221.7500,161739
2024-12-27 10:00:00,223.9550,223.9550,221.4300,222.1100,207541
2024-12-27 09:00:00,224.2500,225.0000,223.0300,223.9300,121020
2024-12-27 08:00:00,224.6500,225.4400,223.8012,224.0000,1764
2024-12-27 07:00:00,224.7100,224.8000,224.4000,224.4600,558
2024-12-27 06:00:00,224.2600,224.7400,224.2600,224.7100,260
2024-12-27 05:00:00,224.6000,224.6400,224.2400,224.6000,267
2024-12-27 04:00:00,223.9800,224.8700,223.9800,224.2600,402
2024-12-26 19:00:00,224.8900,225.3900,224.4800,224.8800,1120749
2024-12-26 18:00:00,224.9900,225.2500,224.6900,224.6900,1121641
2024-12-26 17:00:00,224.9700,224.9900,224.5000,224.5000,1889
2024-12-26 16:00:00,224.9300,225.7200,224.4800,224.9700,3580930
2024-12-26 15:00:00,224.9500,225.1950,224.7400,224.9300,302651
2024-12-26 14:00:00,224.9850,225.2200,224.7501,224.9500,105744
2024-12-26 13:00:00,224.7600,225.0900,224.4800,224.9500,863058
2024-12-26 12:00:00,225.2900,225.4000,224.5800,224.7650,145908
2024-12-26 11:00:00,224.4300,225.3207,224.2950,225.3200,175427
2024-12-26 10:00:00,223.3050,224.4900,223.3050,224.4700,194887
2024-12-26 09:00:00,223.7400,223.8000,222.5500,223.2950,151047
2024-12-26 08:00:00,223.8500,228.5988,223.0100,224.0800,3263
2024-12-26 07:00:00,223.9000,224.2000,223.5800,223.9200,433
2024-12-26 06:00:00,223.8000,223.8500,223.5800,223.6400,95
2024-12-26 05:00:00,223.4800,223.8800,223.4400,223.8000,62
2024-12-26 04:00:00,224.6000,224.7000,223.2800,223.4600,856
2024-12-24 17:00:00,224.4100,224.4100,224.4100,224.4100,254982
2024-12-24 16:00:00,224.6500,224.6500,224.4100,224.6500,3614
2024-12-24 15:00:00,224.2000,224.6500,224.2000,224.5100,255164
2024-12-24 14:00:00,224.4000,224.6900,224.0100,224.2000,522
2024-12-24 13:00:00,224.1200,225.0000,221.0000,224.2700,788970
2024-12-24 12:00:00,223.4800,224.4446,223.4000,224.1200,285359
2024-12-24 11:00:00,222.3700,223.9300,222.3390,223.5600,255845
2024-12-24 10:00:00,222.1500,222.4799,221.8000,222.3350,195378
2024-12-24 09:00:00,222.9110,223.0900,221.5428,222.1498,164941
2024-12-24 08:00:00,222.2000,230.5288,221.0000,222.7000,707
2024-12-24 07:00:00,222.3600,222.7000,222.2000,222.7000,169
2024-12-24 06:00:00,222.6000,222.9000,222.3600,222.7600,146
2024-12-24 05:00:00,223.1100,224.4300,222.2300,222.9000,105
2024-12-24 04:00:00,221.9600,224.9900,221.7100,222.2000,349
