timestamp,open,high,low,close,volume
2025-05-13 16:00:00,258.5000,258.8499,256.0000,258.0100,1522164
2025-05-13 15:00:00,259.1360,259.5800,258.4600,258.5000,778608
2025-05-13 14:00:00,258.2146,259.1300,258.1000,259.0400,289625
2025-05-13 13:00:00,257.9685,258.6500,257.5900,258.1700,214855
2025-05-13 12:00:00,257.6380,258.2200,257.3200,257.8950,240867
2025-05-13 11:00:00,256.6900,258.2300,256.5100,257.5950,406326
2025-05-13 10:00:00,256.0400,257.2700,255.3750,256.7200,487113
2025-05-13 09:00:00,253.9200,256.1100,252.8800,256.0675,354321
2025-05-13 08:00:00,253.7988,255.0000,252.9290,253.4421,3352
2025-05-13 07:00:00,253.1200,253.7000,253.1200,253.4000,493
2025-05-13 06:00:00,253.1900,253.9400,253.1000,253.1200,674
2025-05-13 05:00:00,252.7000,253.2200,252.7000,253.2200,118
2025-05-13 04:00:00,253.5100,253.5100,252.1700,252.7000,66
2025-05-12 19:00:00,253.6900,253.6900,253.1000,253.1100,700052
2025-05-12 18:00:00,253.5000,253.8700,253.1000,253.1000,700503
2025-05-12 17:00:00,253.5493,253.8700,253.5092,253.5200,662
2025-05-12 16:00:00,253.6500,254.3200,252.3100,253.5500,2542913
2025-05-12 15:00:00,252.3600,253.8100,252.1600,253.6500,792287
2025-05-12 14:00:00,251.8900,252.6800,251.8500,252.3472,204612
2025-05-12 13:00:00,251.3000,252.4200,251.3000,251.9350,191701
2025-05-12 12:00:00,251.1050,251.5200,250.6400,251.3000,180240
2025-05-12 11:00:00,251.4640,252.2100,249.2001,251.0950,264561
2025-05-12 10:00:00,249.6050,251.9699,248.4296,251.4800,429289
2025-05-12 09:00:00,252.7000,253.2000,229.3300,249.6050,654875
2025-05-12 08:00:00,254.0000,259.2800,249.2000,249.2000,728499
2025-05-12 07:00:00,253.8800,254.0000,252.0800,252.7000,8359
2025-05-12 06:00:00,253.6100,254.0000,253.3000,254.0000,4217
2025-05-12 05:00:00,253.5200,254.0000,253.5200,253.5900,911
2025-05-12 04:00:00,251.4400,254.9400,251.4400,253.4900,4281
2025-05-09 19:00:00,249.2000,250.5000,248.6800,249.4500,410471
2025-05-09 18:00:00,249.1800,250.5000,236.2200,248.7300,411293
2025-05-09 17:00:00,249.1700,249.6500,248.7530,249.1200,1557
2025-05-09 16:00:00,249.1000,249.6500,248.6800,249.3300,1356410
2025-05-09 15:00:00,248.8400,249.6000,248.8000,249.1000,638385
2025-05-09 14:00:00,248.6200,248.9500,248.2801,248.8500,181127
2025-05-09 13:00:00,248.1050,248.7600,247.8500,248.6300,220978
2025-05-09 12:00:00,249.8796,249.9300,248.0200,248.1050,219631
2025-05-09 11:00:00,249.2450,250.0000,248.5200,249.9300,306443
2025-05-09 10:00:00,250.6099,251.0100,247.6400,249.2450,565555
2025-05-09 09:00:00,253.2500,253.5000,250.4400,250.5600,225451
2025-05-09 08:00:00,253.2000,259.3000,249.3000,252.9400,1860
2025-05-09 07:00:00,253.1500,253.4900,250.8700,252.9700,2055
2025-05-09 06:00:00,252.9600,253.1900,252.6000,253.0000,850
2025-05-09 05:00:00,252.9800,252.9800,252.8400,252.8400,13
2025-05-09 04:00:00,253.2500,253.4900,251.8800,252.9800,790
2025-05-08 19:00:00,252.4382,253.0441,251.5641,252.4382,646025
2025-05-08 18:00:00,252.8156,253.1434,251.5641,252.3041,648348
2025-05-08 17:00:00,252.5375,254.7824,252.1004,253.1434,889
2025-05-08 16:00:00,252.5574,254.7824,252.0806,252.5375,2097729
2025-05-08 15:00:00,254.1467,254.3652,252.1104,252.5574,748724
2025-05-08 14:00:00,253.8586,254.6036,253.6202,254.2112,289796
2025-05-08 13:00:00,254.6632,254.6930,253.8785,253.9828,235320
2025-05-08 12:00:00,253.6599,254.7228,253.3421,254.6274,356792
2025-05-08 11:00:00,251.9812,254.0174,251.5541,253.6401,459233
2025-05-08 10:00:00,253.8884,254.8022,251.6733,251.9812,364535
2025-05-08 09:00:00,253.0143,254.3205,252.3984,253.8437,356894
2025-05-08 08:00:00,253.7891,255.2790,251.6733,252.8256,7291
2025-05-08 07:00:00,253.7692,254.2857,253.3917,253.7195,2548
2025-05-08 06:00:00,254.7029,254.7327,253.4513,254.1467,738
2025-05-08 05:00:00,253.9877,255.1797,253.4613,254.2857,358
2025-05-08 04:00:00,254.1864,255.2095,252.7064,254.4844,3534
2025-05-07 19:00:00,251.6733,252.0408,251.3157,251.8919,536024
2025-05-07 18:00:00,252.1203,252.1203,250.3125,251.8521,535915
2025-05-07 17:00:00,251.8521,252.1104,251.3058,251.8521,1656
2025-05-07 16:00:00,251.5442,252.5184,239.0882,251.8521,1953936
2025-05-07 15:00:00,251.1459,252.7660,250.2330,251.5442,902458
2025-05-07 14:00:00,250.3125,251.3356,248.9318,251.0475,300963
2025-05-07 13:00:00,251.0567,251.1369,249.7016,250.3622,283769
2025-05-07 12:00:00,248.9268,251.1965,248.9268,251.0575,251233
2025-05-07 11:00:00,247.8541,248.9616,247.1657,248.9169,331095
2025-05-07 10:00:00,248.9815,249.1553,247.3823,247.8988,217388
2025-05-07 09:00:00,247.8292,249.2485,246.3393,248.9815,224456
2025-05-07 08:00:00,248.3358,249.6905,247.4518,247.8292,1467
2025-05-07 07:00:00,248.7927,248.9417,247.4518,247.8590,1366
2025-05-07 06:00:00,248.7629,248.9020,248.5047,248.7828,179
2025-05-07 05:00:00,248.6140,248.8424,248.3358,248.4948,409
2025-05-07 04:00:00,249.6073,249.6073,247.9087,248.1968,206
2025-05-06 19:00:00,247.4518,249.3035,246.9452,249.2199,525291
2025-05-06 18:00:00,246.9055,249.4682,245.1175,247.4518,529939
2025-05-06 17:00:00,247.0048,247.4518,244.8493,246.3592,24470
2025-05-06 16:00:00,247.3723,248.6239,246.3393,247.0048,1847918
2025-05-06 15:00:00,246.9998,248.1271,246.7565,247.3723,591177
2025-05-06 14:00:00,245.5049,247.0346,245.5049,246.9949,167219
2025-05-06 13:00:00,246.1903,246.7565,245.4850,245.5744,312373
2025-05-06 12:00:00,247.3227,248.5146,246.0214,246.1804,296313
2025-05-06 11:00:00,247.4717,248.0478,247.3028,247.3276,216328
2025-05-06 10:00:00,246.0314,247.8888,245.8747,247.5412,229774
2025-05-06 09:00:00,245.8426,246.9441,244.4619,246.0016,251905
2025-05-06 08:00:00,245.9618,247.6294,245.2478,245.8526,2320
2025-05-06 07:00:00,246.0910,246.3194,245.6241,245.9718,1286
2025-05-06 06:00:00,245.1672,245.9420,245.1473,245.8228,378
2025-05-06 05:00:00,245.6837,246.0910,244.9685,245.6440,264
2025-05-06 04:00:00,245.8824,247.2730,245.3758,245.6539,375
2025-05-05 19:00:00,247.5114,247.8292,247.2134,247.2134,503159
2025-05-05 18:00:00,247.2631,247.8292,247.0048,247.8292,503135
2025-05-05 17:00:00,247.0843,247.3326,247.0048,247.3326,401
2025-05-05 16:00:00,247.4915,248.3160,245.7433,247.3227,1792261
2025-05-05 15:00:00,247.3723,247.9782,246.8558,247.5015,785470
2025-05-05 14:00:00,247.7895,248.0080,247.2432,247.3624,285348
2025-05-05 13:00:00,247.4121,248.1272,247.0743,247.8789,223036
2025-05-05 12:00:00,247.3624,247.8392,247.1737,247.4419,227389
2025-05-05 11:00:00,247.0594,247.7200,246.2698,247.3574,414811
2025-05-05 10:00:00,244.1143,247.1538,243.9405,247.0594,707169
2025-05-05 09:00:00,242.8131,244.2235,241.4224,243.9454,234950
2025-05-05 08:00:00,243.9057,243.9057,241.3728,242.6740,470490
2025-05-05 07:00:00,243.1905,243.2402,242.4555,242.5647,1753
2025-05-05 06:00:00,242.3661,243.2501,242.0482,243.1508,402
2025-05-05 05:00:00,241.8893,242.3760,241.6906,242.3661,366
2025-05-05 04:00:00,242.9223,242.9223,241.3728,241.6906,622
2025-05-02 19:00:00,243.9057,243.9057,243.6077,243.8064,646157
2025-05-02 18:00:00,243.7567,243.9057,243.6077,243.6078,645932
2025-05-02 17:00:00,243.7567,243.7567,243.6077,243.6077,1138
2025-05-02 16:00:00,243.7269,244.3527,242.8628,243.6087,2102498
2025-05-02 15:00:00,242.7152,244.0448,242.3661,243.7170,1172371
2025-05-02 14:00:00,242.7038,243.2551,242.5409,242.7620,235546
2025-05-02 13:00:00,243.2636,243.2636,242.4257,242.6740,152143
2025-05-02 12:00:00,242.8925,244.0407,242.8925,243.2600,194315
2025-05-02 11:00:00,242.9919,243.2898,242.3661,242.8925,371327
2025-05-02 10:00:00,240.8761,244.0249,240.7865,242.9919,383123
2025-05-02 09:00:00,240.3199,242.5846,239.7140,240.8662,404853
2025-05-02 08:00:00,239.0882,241.3728,238.0551,240.3298,3848
2025-05-02 07:00:00,239.1378,239.6146,238.8895,239.0882,589
2025-05-02 06:00:00,239.1974,239.4954,238.8895,239.4954,701
2025-05-02 05:00:00,238.5717,239.2868,238.4823,239.2372,116
2025-05-02 04:00:00,239.0882,240.3596,238.6114,238.6908,79
2025-05-01 19:00:00,238.0551,238.3829,237.4194,238.2836,750787
2025-05-01 18:00:00,237.9955,238.3829,237.4095,237.9459,752802
2025-05-01 17:00:00,238.3828,238.3829,237.4095,237.4095,632
2025-05-01 16:00:00,238.1545,239.2372,236.7042,238.3730,2651683
2025-05-01 15:00:00,238.0254,239.7388,237.7770,238.1545,829583
2025-05-01 14:00:00,237.5138,238.4425,237.3499,238.1296,265061
2025-05-01 13:00:00,237.9657,238.6549,237.3102,237.5138,234314
2025-05-01 12:00:00,238.8398,238.9247,237.7571,237.9558,288678
2025-05-01 11:00:00,240.6228,240.7470,238.7107,238.8557,292077
2025-05-01 10:00:00,237.6975,240.7073,237.5336,240.7073,618344
2025-05-01 09:00:00,239.7437,241.3330,236.3516,237.5039,540046
2025-05-01 08:00:00,241.6112,242.3661,239.3862,239.3961,16480
2025-05-01 07:00:00,241.0549,241.8694,240.5881,241.1344,2490
2025-05-01 06:00:00,241.5516,242.8627,240.9754,240.9754,1521
2025-05-01 05:00:00,241.8694,242.0085,241.5218,241.5615,260
2025-05-01 04:00:00,241.4721,242.3561,241.0748,241.8694,611
2025-04-30 19:00:00,240.2007,240.8761,239.8828,240.2007,1373631
2025-04-30 18:00:00,239.4656,241.3728,238.3929,240.3894,1374305
2025-04-30 17:00:00,239.4855,240.3894,238.5121,239.4756,4153
2025-04-30 16:00:00,239.9722,241.3728,237.3201,239.2868,4549061
2025-04-30 15:00:00,238.6958,240.8463,238.1644,239.9623,862126
2025-04-30 14:00:00,239.3067,240.4391,238.5021,238.6511,302938
2025-04-30 13:00:00,238.0949,239.8232,237.4691,239.3222,340629
2025-04-30 12:00:00,237.2953,238.1942,236.7042,238.0452,359012
2025-04-30 11:00:00,235.9046,237.4492,235.9046,237.3400,391049
2025-04-30 10:00:00,233.4263,236.1579,233.1083,235.9046,408655
2025-04-30 09:00:00,234.9167,235.7108,232.7709,233.2823,320523
2025-04-30 08:00:00,237.5684,238.6897,234.4196,235.0454,338877
2025-04-30 07:00:00,237.0320,237.5982,237.0022,237.2307,810
2025-04-30 06:00:00,237.3002,237.3499,237.0022,237.3002,56
2025-04-30 05:00:00,237.3797,237.4294,236.9128,237.3102,46
2025-04-30 04:00:00,237.5982,237.7869,236.4261,236.9029,161
2025-04-29 19:00:00,237.7869,237.7869,235.6613,237.6876,503064
2025-04-29 18:00:00,237.4492,237.7869,234.5786,237.6975,501867
2025-04-29 17:00:00,238.0452,238.0949,235.5321,237.6975,81685
2025-04-29 16:00:00,237.7075,238.3929,234.6481,237.7273,1588763
2025-04-29 15:00:00,237.8962,238.3730,237.6181,237.7075,613477
2025-04-29 14:00:00,238.1147,238.3035,237.7373,237.9009,240179
2025-04-29 13:00:00,236.5905,238.1892,236.3698,238.1147,275420
2025-04-29 12:00:00,237.1115,238.2439,236.3566,236.6148,354062
2025-04-29 11:00:00,237.6181,237.6876,236.3468,237.1065,358797
2025-04-29 10:00:00,236.5858,237.7472,235.8500,237.5684,521398
2025-04-29 09:00:00,234.6382,237.0320,233.5555,236.7042,385062
2025-04-29 08:00:00,234.6382,235.4129,234.2706,234.6481,4309
2025-04-29 07:00:00,234.9958,235.3533,234.5190,235.2838,1872
2025-04-29 06:00:00,235.4527,235.7904,234.4196,234.9064,1936
2025-04-29 05:00:00,235.3931,235.4527,235.0951,235.4527,734
2025-04-29 04:00:00,235.0156,235.4030,234.9560,235.0752,145
2025-04-28 19:00:00,234.5786,234.5984,233.8733,234.0367,450690
2025-04-28 18:00:00,233.9230,234.5786,230.8537,233.8336,444998
2025-04-28 17:00:00,234.2210,234.3203,233.8336,234.2408,797
2025-04-28 16:00:00,234.4991,234.9858,233.2277,233.9528,1480777
2025-04-28 15:00:00,233.6349,235.0454,233.5555,234.5488,967224
2025-04-28 14:00:00,233.1681,233.9528,232.6714,233.6548,344614
2025-04-28 13:00:00,231.4332,233.2674,231.3106,233.1829,301634
2025-04-28 12:00:00,231.6682,231.9662,231.0126,231.4199,201188
2025-04-28 11:00:00,231.1914,232.2741,230.7544,231.6781,284533
2025-04-28 10:00:00,231.6483,232.1846,230.5160,231.2113,465640
2025-04-28 09:00:00,231.4993,234.3402,230.8835,231.7824,478835
2025-04-28 08:00:00,230.4464,232.0345,229.6121,231.0523,8259
2025-04-28 07:00:00,230.3769,230.8537,230.1484,230.7444,1317
2025-04-28 06:00:00,230.4464,230.4762,230.1981,230.3372,194
2025-04-28 05:00:00,230.2478,230.5954,230.2080,230.4266,217
2025-04-28 04:00:00,230.8537,230.9927,229.9100,230.4166,254
2025-04-25 19:00:00,230.8537,231.0523,230.6451,230.9927,729544
2025-04-25 18:00:00,230.9232,231.4092,230.6451,230.7643,741118
2025-04-25 17:00:00,230.2776,230.9431,230.2776,230.5954,401
2025-04-25 16:00:00,230.8487,230.9431,228.5592,230.8537,2365923
2025-04-25 15:00:00,231.3901,231.7973,230.4762,230.8437,1199396
2025-04-25 14:00:00,228.8869,231.3964,228.8671,231.3404,714392
2025-04-25 13:00:00,229.4829,230.8040,228.6485,228.9465,712791
2025-04-25 12:00:00,227.3672,229.7759,227.1288,229.5326,903259
2025-04-25 11:00:00,227.7347,228.7081,226.9798,227.3970,625982
2025-04-25 10:00:00,225.8375,227.9532,225.5892,227.7645,918746
2025-04-25 09:00:00,226.8209,228.1279,224.8045,225.5892,681880
2025-04-25 08:00:00,226.5626,229.0856,226.4732,226.8209,10555
2025-04-25 07:00:00,226.5229,227.4665,226.4931,226.9500,4331
2025-04-25 06:00:00,227.7148,227.9532,226.2845,226.5129,3773
2025-04-25 05:00:00,227.7645,228.0526,227.5758,227.5758,1027
2025-04-25 04:00:00,228.3605,228.3605,227.5360,227.7645,1829
2025-04-24 19:00:00,227.7943,228.0625,227.5658,227.8142,835779
2025-04-24 18:00:00,227.5658,228.0128,227.4665,227.9135,838869
2025-04-24 17:00:00,227.6652,227.7645,227.4665,227.5857,7715
2025-04-24 16:00:00,227.7744,228.3406,227.4665,227.6652,2692003
2025-04-24 15:00:00,228.5890,228.5890,226.4931,227.6751,1972863
2025-04-24 14:00:00,226.2919,228.9465,225.8591,228.7479,999221
2025-04-24 13:00:00,227.1586,228.0526,225.6587,226.3292,817324
2025-04-24 12:00:00,225.9766,229.4879,224.8442,227.2579,1257916
2025-04-24 11:00:00,229.0855,229.2843,224.7945,226.0262,1645204
2025-04-24 10:00:00,226.9699,231.2212,226.6917,228.8308,2755449
2025-04-24 09:00:00,227.8539,230.1981,222.9372,226.9897,4469256
2025-04-24 08:00:00,227.1189,243.8362,223.9900,227.8638,232101
2025-04-24 07:00:00,227.1487,228.6982,225.9766,228.2612,122143
2025-04-24 06:00:00,225.5693,227.9532,224.7846,227.3573,56728
2025-04-24 05:00:00,224.2283,225.6786,224.1390,225.4799,7767
2025-04-24 04:00:00,227.1685,227.1685,223.8012,224.1687,33736
2025-04-23 19:00:00,243.8362,243.8362,226.5725,227.1089,722109
2025-04-23 18:00:00,228.9565,243.8362,227.1685,228.1022,737492
2025-04-23 17:00:00,231.7377,232.3337,227.1487,228.9565,224648
2025-04-23 16:00:00,243.5680,259.2522,228.7584,231.7377,3189822
2025-04-23 15:00:00,243.6077,244.6308,242.1674,243.5680,1634168
2025-04-23 14:00:00,242.8429,244.0693,242.3189,243.6194,757891
2025-04-23 13:00:00,243.9554,244.0646,242.2568,242.9323,478024
2025-04-23 12:00:00,243.7269,244.0646,242.0283,243.9637,493034
2025-04-23 11:00:00,245.5645,246.1506,242.4058,243.5878,861868
2025-04-23 10:00:00,246.7366,247.6703,244.0150,245.5049,767883
2025-04-23 09:00:00,244.7500,247.3028,244.0249,246.6273,677670
2025-04-23 08:00:00,244.6209,245.8414,224.2681,244.8990,5769
2025-04-23 07:00:00,243.8064,244.9586,243.4190,243.9454,4378
2025-04-23 06:00:00,243.8759,244.4222,242.8429,243.7170,2544
2025-04-23 05:00:00,242.8627,244.2434,242.8627,243.8660,1793
2025-04-23 04:00:00,243.3594,243.4388,241.8694,242.8627,1389
2025-04-22 19:00:00,239.2868,242.5548,239.2868,242.1078,553119
2025-04-22 18:00:00,241.4721,242.8528,239.2868,242.1773,552875
2025-04-22 17:00:00,239.8132,242.9472,239.1875,241.8098,3307
2025-04-22 16:00:00,239.3266,240.2608,236.4063,239.8033,1973984
2025-04-22 15:00:00,238.8994,239.8828,237.9856,239.3365,908541
2025-04-22 14:00:00,237.3300,239.0584,237.2108,238.8918,387860
2025-04-22 13:00:00,240.2901,240.5781,236.8433,237.4045,376515
2025-04-22 12:00:00,239.9672,241.0152,239.5327,240.3050,351709
2025-04-22 11:00:00,240.0864,240.3397,238.8696,239.9250,373555
2025-04-22 10:00:00,239.3099,240.5285,239.2372,240.0864,567442
2025-04-22 09:00:00,236.9327,239.3862,235.7109,239.2372,380993
2025-04-22 08:00:00,236.1778,238.3631,234.4196,236.9526,4508
2025-04-22 07:00:00,236.1083,236.4658,235.5818,236.4261,587
2025-04-22 06:00:00,236.1977,236.2076,236.1083,236.1778,32
2025-04-22 05:00:00,235.9295,236.3169,235.9295,236.1977,56
2025-04-22 04:00:00,237.0320,237.2009,235.7209,236.0785,217
2025-04-21 19:00:00,234.6382,235.4129,234.4892,234.4991,597057
2025-04-21 18:00:00,234.9064,234.9163,234.2210,234.6382,597945
2025-04-21 17:00:00,234.9163,234.9163,234.2431,234.9064,462
2025-04-21 16:00:00,234.6779,240.1609,232.4330,234.5190,1928880
2025-04-21 15:00:00,232.3933,235.4328,232.3933,234.6779,1383016
2025-04-21 14:00:00,231.7775,233.0985,231.3702,232.4032,682323
2025-04-21 13:00:00,232.9694,233.2854,231.5340,231.8470,460737
2025-04-21 12:00:00,232.3536,233.7442,232.2840,232.9809,356895
2025-04-21 11:00:00,235.4179,235.8003,231.9265,232.2840,547817
2025-04-21 10:00:00,237.7969,237.8664,235.2838,235.4129,408545
2025-04-21 09:00:00,235.1845,239.1925,233.5753,237.9906,458146
2025-04-21 08:00:00,235.7805,237.2108,233.4263,235.3633,1520
2025-04-21 07:00:00,236.3963,236.3963,234.9163,234.9163,1172
2025-04-21 06:00:00,236.1182,236.8135,235.9394,236.3367,112
2025-04-21 05:00:00,236.1281,236.8234,235.9096,235.9990,314
2025-04-21 04:00:00,237.2108,237.2108,235.4626,236.1281,206
